Q8NRM6	GO:0042221	0.196
Q8NRM6	GO:0009987	0.883
Q8NRM6	GO:0051716	0.124
Q8NRM6	GO:0065007	0.179
Q8NRM6	GO:0050896	0.345
Q8NRM6	GO:0008152	0.251
Q8NRM6	GO:0006950	0.170
Q8NRM6	GO:0071705	0.246
Q8NRM6	GO:0071702	0.395
Q8NRM6	GO:0051179	0.680
Q8NRM6	GO:0051234	0.722
Q8NRM6	GO:0006810	0.689
Q8NRM6	GO:0071704	0.125
Q8NRM6	GO:0009605	0.118
Q8NRM6	GO:0010035	0.104
Q8NRM6	GO:0044419	0.122
Q8NRM6	GO:0044237	0.192
Q8NRM6	GO:1901576	0.123
Q8NRM6	GO:0009058	0.171
Q8NRM6	GO:0044249	0.144
Q8NRM6	GO:0006812	0.563
Q8NRM6	GO:0098662	0.407
Q8NRM6	GO:0098655	0.506
Q8NRM6	GO:0098660	0.436
Q8NRM6	GO:0030001	0.182
Q8NRM6	GO:0034220	0.566
Q8NRM6	GO:0055085	0.788
Q8NRM6	GO:0006811	0.646
Q8NRM6	GO:0044281	0.124
Q8NRM6	GO:0000041	0.169
Q8NRM6	GO:0006826	0.110
Q8NRM6	GO:0015849	0.120
Q8NRM6	GO:0006820	0.149
Q8NRM6	GO:0046942	0.121
Q8NRM6	GO:0015711	0.109
Q8NRM6	GO:1902600	0.288
H7C6C1	GO:0042221	0.160
H7C6C1	GO:0050794	0.210
H7C6C1	GO:0009987	0.875
H7C6C1	GO:0051716	0.146
H7C6C1	GO:0065007	0.401
H7C6C1	GO:0050789	0.242
H7C6C1	GO:0050896	0.369
H7C6C1	GO:0008152	0.310
H7C6C1	GO:0071840	0.220
H7C6C1	GO:0016043	0.218
H7C6C1	GO:0006950	0.208
H7C6C1	GO:0051179	0.541
H7C6C1	GO:0051234	0.532
H7C6C1	GO:0006810	0.562
H7C6C1	GO:0071704	0.198
H7C6C1	GO:0009605	0.155
H7C6C1	GO:0048518	0.101
H7C6C1	GO:1901564	0.341
H7C6C1	GO:0044419	0.115
H7C6C1	GO:0006807	0.328
