Q8NRM6	GO:0110165	0.999
Q8NRM6	GO:0016020	0.983
Q8NRM6	GO:0005886	0.929
Q8NRM6	GO:0071944	0.952
Q8NRM6	GO:0031224	0.252
Q8NRM6	GO:0005887	0.221
Q8NRM6	GO:0016021	0.226
Q8NRM6	GO:0031226	0.221
H7C6C1	GO:0110165	0.999
H7C6C1	GO:0043227	0.753
H7C6C1	GO:0005622	0.657
H7C6C1	GO:0043229	0.827
H7C6C1	GO:0043226	0.822
H7C6C1	GO:0016020	0.983
H7C6C1	GO:0043231	0.785
H7C6C1	GO:0005739	0.236
H7C6C1	GO:0005737	0.643
H7C6C1	GO:0005886	0.328
H7C6C1	GO:0071944	0.418
H7C6C1	GO:0031090	0.385
H7C6C1	GO:0032991	0.593
H7C6C1	GO:0031975	0.180
H7C6C1	GO:0031967	0.168
H7C6C1	GO:1902494	0.168
H7C6C1	GO:0031224	0.397
H7C6C1	GO:0031966	0.124
H7C6C1	GO:0005740	0.146
H7C6C1	GO:0016021	0.395
H7C6C1	GO:0098797	0.280
H7C6C1	GO:0098796	0.769
H7C6C1	GO:1902495	0.185
H7C6C1	GO:1990351	0.276
H7C6C1	GO:0009579	0.131
H7C6C1	GO:0034357	0.124
H7C6C1	GO:0098800	0.212
H7C6C1	GO:0070469	0.159
H7C6C1	GO:1990204	0.197
H7C6C1	GO:0098798	0.268
H7C6C1	GO:0098803	0.165
H7C6C1	GO:0070069	0.214
H7C6C1	GO:0045259	0.206
H7C6C1	GO:0016469	0.464
H7C6C1	GO:0033177	0.281
H7C6C1	GO:0070470	0.104
Q8NMI3	GO:0110165	0.996
Q8NMI3	GO:0005622	0.789
Q8NMI3	GO:0043229	0.131
Q8NMI3	GO:0043226	0.112
Q8NMI3	GO:0016020	0.606
Q8NMI3	GO:0005737	0.779
Q8NMI3	GO:0005829	0.680
Q8NMI3	GO:0005886	0.421
Q8NMI3	GO:0071944	0.614
Q8NMI3	GO:0005618	0.434
Q8NMI3	GO:0030312	0.383
Q8NMI3	GO:0032991	0.146
Q8NM42	GO:0110165	0.975
Q8NM42	GO:0005622	0.511
Q8NM42	GO:0016020	0.642
Q8NM42	GO:0005737	0.447
Q8NM42	GO:0005829	0.395
Q8NM42	GO:0005886	0.614
Q8NM42	GO:0071944	0.716
Q8NM42	GO:0005618	0.276
Q8NM42	GO:0030312	0.144
Q8NM42	GO:0032991	0.165
Q9Z471	GO:0110165	0.987
Q9Z471	GO:0043227	0.195
Q9Z471	GO:0005622	0.952
Q9Z471	GO:0043229	0.315
Q9Z471	GO:0043226	0.270
Q9Z471	GO:0016020	0.405
Q9Z471	GO:0043231	0.223
Q9Z471	GO:0005634	0.156
Q9Z471	GO:0005737	0.843
Q9Z471	GO:0005829	0.530
Q8NQZ5	GO:0110165	0.989
Q8NQZ5	GO:0043227	0.159
Q8NQZ5	GO:0005622	0.421
Q8NQZ5	GO:0043229	0.191
Q8NQZ5	GO:0043226	0.183
Q8NQZ5	GO:0016020	0.868
Q8NQZ5	GO:0043231	0.181
Q8NQZ5	GO:0005737	0.330
Q8NQZ5	GO:0005886	0.191
Q8NQZ5	GO:0071944	0.277
Q8NP79	GO:0110165	0.981
Q8NP79	GO:0005622	0.841
Q8NP79	GO:0043229	0.101
Q8NP79	GO:0016020	0.449
Q8NP79	GO:0005737	0.720
Q8NP79	GO:0005829	0.691
Q8NP79	GO:0005886	0.132
Q8NP79	GO:0071944	0.222
Q8NP79	GO:0005618	0.250
Q8NP79	GO:0030312	0.127
Q8NP79	GO:0032991	0.119
Q8NTP1	GO:0110165	0.999
Q8NTP1	GO:0043227	0.139
Q8NTP1	GO:0005622	0.222
Q8NTP1	GO:0043229	0.146
Q8NTP1	GO:0043226	0.181
Q8NTP1	GO:0016020	0.986
Q8NTP1	GO:0043231	0.117
Q8NTP1	GO:0005737	0.133
Q8NTP1	GO:0005886	0.930
Q8NTP1	GO:0071944	0.946
Q8NTP1	GO:0032991	0.245
Q8NTP1	GO:0031224	0.425
Q8NTP1	GO:0005887	0.279
Q8NTP1	GO:0016021	0.429
Q8NTP1	GO:0031226	0.264
Q8NTP1	GO:0098797	0.105
Q8NTP1	GO:0098796	0.192
Q8NM47	GO:0110165	0.991
Q8NM47	GO:0043227	0.148
Q8NM47	GO:0005622	0.233
Q8NM47	GO:0043229	0.163
Q8NM47	GO:0043226	0.211
Q8NM47	GO:0016020	0.978
Q8NM47	GO:0043231	0.124
Q8NM47	GO:0005737	0.100
Q8NM47	GO:0005886	0.889
Q8NM47	GO:0071944	0.895
Q8NM47	GO:0032991	0.533
Q8NM47	GO:1902494	0.182
Q8NM47	GO:0031224	0.454
Q8NM47	GO:0005887	0.238
Q8NM47	GO:0016021	0.447
Q8NM47	GO:0031226	0.223
Q8NM47	GO:0098797	0.169
Q8NM47	GO:0098796	0.375
Q8NM47	GO:1990351	0.122
Q8NNW4	GO:0110165	0.983
Q8NNW4	GO:0043227	0.149
Q8NNW4	GO:0005622	0.776
Q8NNW4	GO:0043229	0.181
Q8NNW4	GO:0043226	0.187
Q8NNW4	GO:0016020	0.613
Q8NNW4	GO:0043231	0.144
Q8NNW4	GO:0005737	0.603
Q8NNW4	GO:0005829	0.316
Q8NNW4	GO:0005886	0.149
Q8NNW4	GO:0071944	0.183
Q8NU85	GO:0110165	0.994
Q8NU85	GO:0043227	0.349
Q8NU85	GO:0005622	0.881
Q8NU85	GO:0043229	0.525
Q8NU85	GO:0043226	0.525
Q8NU85	GO:0016020	0.648
Q8NU85	GO:0043231	0.356
Q8NU85	GO:0005634	0.275
Q8NU85	GO:0005737	0.570
Q8NU85	GO:0005829	0.230
Q8NU85	GO:0005886	0.120
Q8NU85	GO:0071944	0.207
Q8NNE9	GO:0110165	0.997
Q8NNE9	GO:0043227	0.440
Q8NNE9	GO:0005622	0.936
Q8NNE9	GO:0043229	0.639
Q8NNE9	GO:0043226	0.656
Q8NNE9	GO:0016020	0.826
Q8NNE9	GO:0043231	0.412
Q8NNE9	GO:0005634	0.166
Q8NNE9	GO:0005737	0.885
Q8NNE9	GO:0005829	0.594
Q8NNE9	GO:0005886	0.406
Q8NNE9	GO:0071944	0.499
Q8NNE9	GO:0005618	0.342
Q8NNE9	GO:0009507	0.141
Q8NNE9	GO:0009536	0.119
Q8NNE9	GO:0030312	0.200
Q8NNE9	GO:0005576	0.110
Q8NNE9	GO:0032991	0.171
Q8NNE9	GO:0043228	0.166
Q8NNE9	GO:0043232	0.158
Q8NNE9	GO:0060187	0.110
Q8NTU7	GO:0110165	0.983
Q8NTU7	GO:0043227	0.751
Q8NTU7	GO:0005622	0.970
Q8NTU7	GO:0043229	0.852
Q8NTU7	GO:0043226	0.855
Q8NTU7	GO:0016020	0.837
Q8NTU7	GO:0043231	0.737
Q8NTU7	GO:0005634	0.233
Q8NTU7	GO:0005737	0.896
Q8NTU7	GO:0005829	0.308
