P0AD88	GO:0005488	0.593
P0AD88	GO:0005515	0.436
P0AD88	GO:0003824	0.343
P0AD88	GO:0042802	0.146
P36937	GO:0043167	0.255
P36937	GO:0005488	0.762
P36937	GO:0005515	0.681
P36937	GO:0019899	0.154
P36937	GO:0098772	0.478
P36937	GO:0030234	0.244
P36937	GO:0140096	0.109
P36937	GO:0003824	0.490
P36937	GO:0015267	0.306
P36937	GO:0005261	0.303
P36937	GO:0015079	0.339
P36937	GO:0005262	0.101
P36937	GO:0005215	0.931
P36937	GO:0022890	0.891
P36937	GO:0022803	0.305
P36937	GO:0008324	0.904
P36937	GO:0005216	0.343
P36937	GO:0015318	0.886
P36937	GO:0015075	0.888
P36937	GO:0046873	0.824
P36937	GO:0015085	0.501
P36937	GO:0016247	0.104
P36937	GO:0022857	0.950
P36937	GO:0099106	0.113
P36937	GO:0005267	0.145
P36937	GO:0044325	0.121
P36937	GO:0015081	0.104
P36937	GO:0016787	0.256
P36937	GO:0016817	0.410
P36937	GO:0017111	0.455
P36937	GO:0016462	0.408
P36937	GO:0016818	0.409
P36937	GO:0043169	0.161
P36937	GO:0016887	0.393
P36937	GO:0140657	0.353
P36937	GO:0022804	0.719
P36937	GO:0022853	0.642
P36937	GO:0022836	0.107
P36937	GO:0015399	0.613
P36937	GO:0042626	0.362
P36937	GO:0019829	0.263
P36937	GO:0015662	0.176
P36937	GO:0140358	0.171
P36937	GO:0015078	0.293
P36937	GO:0140678	0.164
P56100	GO:0005488	0.399
P56100	GO:0005515	0.354
P56100	GO:0003824	0.351
P56100	GO:0005215	0.199
P56100	GO:0022857	0.242
P56100	GO:0016817	0.130
P56100	GO:0017111	0.112
P56100	GO:0016462	0.128
P56100	GO:0016818	0.129
P56100	GO:0016887	0.112
P56100	GO:0022804	0.115
P56100	GO:0015399	0.140
O32583	GO:0043167	0.104
O32583	GO:0005488	0.552
O32583	GO:0005515	0.293
O32583	GO:0003824	0.423
O32583	GO:0042802	0.130
P0ABM5	GO:0005488	0.421
P0ABM5	GO:0005515	0.291
P0ABM5	GO:0003824	0.192
P0ABM5	GO:0016817	0.230
P0ABM5	GO:0017111	0.162
P0ABM5	GO:0016462	0.223
P0ABM5	GO:0016818	0.229
P0ABM5	GO:0016887	0.113
P0A6A8	GO:0036094	0.125
P0A6A8	GO:0043167	0.482
P0A6A8	GO:0005488	0.915
P0A6A8	GO:0043168	0.121
P0A6A8	GO:0005515	0.512
P0A6A8	GO:0019899	0.118
P0A6A8	GO:0016740	0.152
P0A6A8	GO:0140096	0.174
P0A6A8	GO:0003824	0.434
P0A6A8	GO:0005215	0.179
P0A6A8	GO:0022857	0.177
P0A6A8	GO:0046872	0.298
P0A6A8	GO:0043169	0.319
P0A6A8	GO:0046914	0.101
P0A6A8	GO:0140104	0.194
P0A6A8	GO:0140414	0.517
P0A6A8	GO:0051192	0.472
P0A6A8	GO:0044620	0.452
P0A6A8	GO:0000036	0.690
P69776	GO:0005488	0.917
P69776	GO:0005515	0.812
P69776	GO:0042802	0.702
P69776	GO:0046983	0.101
P68699	GO:0005488	0.481
P68699	GO:0005515	0.616
P68699	GO:0003824	0.165
P68699	GO:0042802	0.369
P68699	GO:0005215	0.129
P68699	GO:0022857	0.109
P68699	GO:0005198	0.142
P30748	GO:0043167	0.227
P30748	GO:0005488	0.529
P30748	GO:0005515	0.366
P30748	GO:0016740	0.424
P30748	GO:0003824	0.806
P30748	GO:0016772	0.278
P30748	GO:0042802	0.244
P30748	GO:0046872	0.125
P30748	GO:0043169	0.105
P30748	GO:0061599	0.702
P30748	GO:0061798	0.481
P30748	GO:0061799	0.635
P0AC62	GO:0043167	0.141
P0AC62	GO:0005488	0.451
P0AC62	GO:0005515	0.193
P0AC62	GO:0140096	0.204
P0AC62	GO:0003824	0.824
P0AC62	GO:0016491	0.851
P0AC62	GO:0016209	0.163
P0AC62	GO:0016671	0.136
P0AC62	GO:0016667	0.872
P0AC62	GO:0016668	0.131
P0AC62	GO:0015036	0.831
P0AC62	GO:0015035	0.488
P0AA04	GO:0005488	0.610
P0AA04	GO:0005515	0.422
P0AA04	GO:0016301	0.238
P0AA04	GO:0016740	0.886
P0AA04	GO:0140096	0.120
P0AA04	GO:0003824	0.644
P0AA04	GO:0016772	0.466
P0AA04	GO:0016773	0.102
P68688	GO:0097159	0.123
P68688	GO:0043167	0.120
P68688	GO:0005488	0.319
P68688	GO:1901363	0.140
P68688	GO:0005515	0.107
P68688	GO:0140096	0.115
P68688	GO:0003824	0.957
P68688	GO:0016491	0.840
P68688	GO:0016853	0.126
P68688	GO:0016860	0.130
P68688	GO:0051536	0.189
P68688	GO:0051540	0.189
P68688	GO:0016209	0.136
P68688	GO:0016667	0.900
P68688	GO:0015036	0.796
P68688	GO:0015035	0.385
P68688	GO:0015038	0.247
P68688	GO:0004364	0.119
P0AB65	GO:0005488	0.308
P0AB65	GO:0005515	0.288
P0AB65	GO:0003824	0.876
P0AB65	GO:0042802	0.124
P0AB65	GO:0016787	0.462
P0AB65	GO:0003998	0.826
P37188	GO:0043167	0.138
P37188	GO:0005488	0.384
P37188	GO:0005515	0.224
P37188	GO:0016740	0.793
P37188	GO:0003824	0.938
P37188	GO:0016772	0.201
P37188	GO:0042802	0.102
P37188	GO:0016829	0.108
P37188	GO:0015144	0.277
P37188	GO:0090563	0.740
P37188	GO:0090584	0.644
P76078	GO:0005488	0.711
P76078	GO:1901363	0.102
P76078	GO:0005515	0.358
P76078	GO:0003824	0.291
P76078	GO:0042802	0.183
P76078	GO:0016787	0.198
P0ADF8	GO:0043167	0.158
P0ADF8	GO:0005488	0.592
P0ADF8	GO:0005515	0.396
P0ADF8	GO:0016740	0.570
P0ADF8	GO:0003824	0.863
P0ADF8	GO:0016772	0.111
P0ADF8	GO:0042802	0.431
P0ADF8	GO:0016829	0.467
P0ADF8	GO:0016491	0.263
P0ADF8	GO:0016614	0.334
P0ADF8	GO:0016616	0.342
P0ADF8	GO:0016835	0.363
P0ADF8	GO:0016836	0.414
P0ADF8	GO:0016769	0.130
P0ADF8	GO:0008483	0.116
P0ADF8	GO:0016830	0.106
P0ADF8	GO:0004160	0.457
P0ADF8	GO:0004455	0.546
P0ADF8	GO:0003984	0.614
P0ADF8	GO:0016744	0.456
P0ADF8	GO:0052655	0.404
P0ADF8	GO:0004084	0.384
P64461	GO:0043167	0.296
P64461	GO:0005488	0.324
P64461	GO:0003824	0.966
P64461	GO:0016491	0.420
P64461	GO:0046872	0.163
P64461	GO:0043169	0.175
P64461	GO:0016853	0.202
P64461	GO:0002952	0.230
P69330	GO:0005488	0.417
P69330	GO:0005515	0.218
P69330	GO:0003824	0.376
P69330	GO:0042802	0.274
P0AFE4	GO:0043167	0.102
P0AFE4	GO:0005488	0.494
P0AFE4	GO:0005515	0.312
P0AFE4	GO:0003824	0.515
P0AFE4	GO:0042802	0.145
P0AFE4	GO:0005215	0.386
P0AFE4	GO:0008324	0.163
P0AFE4	GO:0015318	0.129
P0AFE4	GO:0015075	0.131
P0AFE4	GO:0022857	0.457
P0AFE4	GO:0016491	0.688
P0AFE4	GO:0043169	0.101
P0AFE4	GO:0022804	0.353
P0AFE4	GO:0015399	0.409
P0AFE4	GO:0009055	0.436
P0AFE4	GO:0015078	0.131
P0AFE4	GO:0015453	0.543
P0AFE4	GO:0003954	0.553
P0AFE4	GO:0003955	0.558
P0AFE4	GO:0016655	0.468
P0AFE4	GO:0008137	0.594
P0AFE4	GO:0016651	0.369
P0AFE4	GO:0050136	0.574
P69822	GO:0043167	0.134
P69822	GO:0005488	0.431
P69822	GO:0005515	0.262
P69822	GO:0016301	0.104
P69822	GO:0016740	0.659
P69822	GO:0003824	0.773
P69822	GO:0016772	0.225
P69822	GO:0042802	0.125
P69822	GO:0016829	0.183
P69822	GO:0016491	0.121
P69822	GO:0015144	0.350
P69822	GO:0090563	0.618
P69822	GO:0090585	0.269
P23857	GO:0005488	0.466
P23857	GO:0005515	0.256
P23857	GO:0016740	0.251
P23857	GO:0003824	0.766
P23857	GO:0042802	0.106
P23857	GO:0016491	0.292
P23857	GO:0016782	0.426
P23857	GO:0016783	0.501
P23857	GO:0004792	0.752
P0ADU2	GO:0043167	0.400
P0ADU2	GO:0005488	0.397
P0ADU2	GO:0003824	0.986
P0ADU2	GO:0016829	0.205
P0ADU2	GO:0016491	0.222
P0ADU2	GO:0046872	0.280
P0ADU2	GO:0043169	0.322
P0ADU2	GO:0046914	0.194
P0ADU2	GO:0016853	0.108
P0ABW0	GO:0043167	0.220
P0ABW0	GO:0005488	0.498
P0ABW0	GO:0005515	0.103
P0ABW0	GO:0003824	0.704
P0ABW0	GO:0016491	0.737
P0ABW0	GO:0046872	0.285
P0ABW0	GO:0043169	0.273
P0ABW0	GO:0046914	0.388
P0ABW0	GO:0008198	0.144
P0ABW0	GO:0005506	0.350
P0ABW0	GO:0009055	0.304
P0ABW0	GO:0051536	0.352
P0ABW0	GO:0051540	0.358
P0ABW0	GO:0051537	0.335
P69795	GO:0036094	0.110
P69795	GO:0043167	0.225
P69795	GO:0005488	0.610
P69795	GO:0005515	0.319
P69795	GO:0016740	0.779
P69795	GO:0003824	0.876
P69795	GO:0016772	0.198
P69795	GO:0042802	0.242
P69795	GO:0005215	0.177
P69795	GO:0022857	0.153
P69795	GO:0016829	0.112
P69795	GO:0016491	0.145
P69795	GO:0043169	0.127
P69795	GO:0046914	0.127
P69795	GO:0022804	0.223
P69795	GO:0015144	0.214
P69795	GO:0090563	0.590
P0AAC8	GO:0043167	0.150
P0AAC8	GO:0005488	0.668
P0AAC8	GO:0005515	0.228
P0AAC8	GO:0003824	0.533
P0AAC8	GO:0016491	0.430
P0AAC8	GO:0046872	0.126
P0AAC8	GO:0043169	0.131
P0AAC8	GO:0046914	0.206
P0AAC8	GO:0009055	0.150
P0AAC8	GO:0051536	0.453
P0AAC8	GO:0051540	0.445
P0AAC8	GO:0051537	0.275
P0AAC8	GO:0016667	0.152
P0A6V5	GO:0005488	0.480
P0A6V5	GO:0005515	0.535
P0A6V5	GO:0016740	0.277
P0A6V5	GO:0003824	0.847
P0A6V5	GO:0042802	0.171
P0A6V5	GO:0016787	0.224
P0A6V5	GO:0016782	0.453
P0A6V5	GO:0016783	0.593
P0A6V5	GO:0004792	0.860
P0A9I8	GO:0043167	0.180
P0A9I8	GO:0005488	0.457
P0A9I8	GO:0005515	0.106
P0A9I8	GO:0003824	0.720
P0A9I8	GO:0016491	0.529
P0A9I8	GO:0046872	0.148
P0A9I8	GO:0043169	0.142
P0A9I8	GO:0046914	0.170
P0A9I8	GO:0005506	0.133
P0A9I8	GO:0009055	0.155
P0A9I8	GO:0051536	0.335
P0A9I8	GO:0051540	0.338
P0A9I8	GO:0051537	0.351
P0AA25	GO:0097159	0.288
P0AA25	GO:0036094	0.100
P0AA25	GO:0043167	0.265
P0AA25	GO:0000166	0.121
P0AA25	GO:0005488	0.701
P0AA25	GO:0043168	0.116
P0AA25	GO:1901363	0.304
P0AA25	GO:1901265	0.121
P0AA25	GO:0005515	0.340
P0AA25	GO:0016740	0.247
P0AA25	GO:0140096	0.414
P0AA25	GO:0003824	0.956
P0AA25	GO:0016491	0.961
P0AA25	GO:0046872	0.114
P0AA25	GO:0043169	0.123
P0AA25	GO:0046914	0.131
P0AA25	GO:0016853	0.160
P0AA25	GO:0016860	0.101
P0AA25	GO:0009055	0.138
P0AA25	GO:0016209	0.270
P0AA25	GO:0016671	0.180
P0AA25	GO:0016667	0.913
P0AA25	GO:0016668	0.380
P0AA25	GO:0015036	0.876
P0AA25	GO:0015035	0.667
P0AA25	GO:0003756	0.122
P0AA25	GO:0016864	0.117
P0AA25	GO:0047134	0.221
P0AA25	GO:0004791	0.106
P0ABJ6	GO:0097159	0.210
P0ABJ6	GO:0036094	0.144
P0ABJ6	GO:0043167	0.193
P0ABJ6	GO:0005488	0.709
P0ABJ6	GO:0043168	0.151
P0ABJ6	GO:1901363	0.200
P0ABJ6	GO:0005515	0.415
P0ABJ6	GO:0003824	0.211
P0ABJ6	GO:0042802	0.183
P0ABJ6	GO:0015267	0.157
P0ABJ6	GO:0015079	0.112
P0ABJ6	GO:0005215	0.982
P0ABJ6	GO:0022890	0.892
P0ABJ6	GO:0022803	0.157
P0ABJ6	GO:0008324	0.902
P0ABJ6	GO:0015318	0.902
P0ABJ6	GO:0015075	0.919
P0ABJ6	GO:0046873	0.568
P0ABJ6	GO:0022857	0.981
P0ABJ6	GO:0016491	0.219
P0ABJ6	GO:0015171	0.158
P0ABJ6	GO:0046943	0.168
P0ABJ6	GO:0015179	0.122
P0ABJ6	GO:0015298	0.102
P0ABJ6	GO:0015491	0.117
P0ABJ6	GO:0008514	0.148
P0ABJ6	GO:0015297	0.158
P0ABJ6	GO:0008509	0.166
P0ABJ6	GO:0022804	0.899
P0ABJ6	GO:0022853	0.769
P0ABJ6	GO:0015291	0.547
P0ABJ6	GO:0005342	0.159
P0ABJ6	GO:0015399	0.468
P0ABJ6	GO:0042626	0.121
P0ABJ6	GO:0046915	0.163
P0ABJ6	GO:0009055	0.160
P0ABJ6	GO:0015078	0.742
P0ABJ6	GO:0015453	0.137
P0ABJ6	GO:0015295	0.130
P0ABJ6	GO:0015293	0.212
P0ABJ6	GO:0015294	0.197
P0ABJ6	GO:0015299	0.124
P0ABJ6	GO:0005375	0.109
P0ABJ6	GO:0016675	0.138
P0ABJ6	GO:0005451	0.125
P0ABJ6	GO:0051139	0.131
P69210	GO:0005488	0.146
P69210	GO:0005215	0.934
